"source","pdf_file","pdf_sha256","printed_headword","normalized_headword","part_of_speech","cefr_level","pdf_page","pdf_column","pdf_line","pre_import_status","pre_import_record_ids","post_import_status","final_record_ids","source_key"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","present","present","verb","A2","8","2","25","existing-exact","2048","existing-exact","2048","present|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","presentation","presentation","noun","B1","8","2","26","existing-exact","2049","existing-exact","2049","presentation|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","preserve","preserve","verb","B2","8","2","27","existing-exact","2050","existing-exact","2050","preserve|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","president","president","noun","A2","8","2","28","existing-exact","2051","existing-exact","2051","president|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","press","press","verb; noun","B1","8","2","29","existing-exact","2052","existing-exact","2052","press|B1|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pressure","pressure","noun","B1","8","2","30","existing-exact","2053","existing-exact","2053","pressure|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pretend","pretend","verb","B1","8","2","31","existing-exact","2054","existing-exact","2054","pretend|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pretty","pretty","adjective; adverb","A1","8","2","32","existing-exact","2055","existing-exact","2055","pretty|A1|adjective+adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prevent","prevent","verb","A2","8","2","33","existing-exact","2056","existing-exact","2056","prevent|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","previous","previous","adjective","B1","8","2","34","existing-exact","2057","existing-exact","2057","previous|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","previously","previously","adverb","B1","8","2","35","existing-exact","2058","existing-exact","2058","previously|B1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","price","price","noun","A1","8","2","36","existing-exact","2059","existing-exact","2059","price|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","price","price","verb","B2","8","2","36","existing-exact","2060","existing-exact","2060","price|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","priest","priest","noun","B1","8","2","37","existing-exact","2061","existing-exact","2061","priest|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","primary","primary","adjective","B1","8","2","38","existing-exact","2062","existing-exact","2062","primary|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prime","prime","adjective","B2","8","2","39","existing-exact","2063","existing-exact","2063","prime|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prince","prince","noun","B1","8","2","40","existing-exact","2064","existing-exact","2064","prince|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","princess","princess","noun","B1","8","2","41","existing-exact","2065","existing-exact","2065","princess|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","principle","principle","noun","B2","8","2","42","existing-exact","2066","existing-exact","2066","principle|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","print","print","verb","A2","8","2","43","existing-exact","2067","existing-exact","2067","print|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","print","print","noun","B2","8","2","43","existing-exact","2068","existing-exact","2068","print|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","printer","printer","noun","A2","8","2","44","existing-exact","2069","existing-exact","2069","printer|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","printing","printing","noun","B1","8","2","45","existing-exact","2070","existing-exact","2070","printing|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","priority","priority","noun","B2","8","2","46","existing-exact","2071","existing-exact","2071","priority|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prison","prison","noun","A2","8","2","47","existing-exact","2072","existing-exact","2072","prison|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prisoner","prisoner","noun","B1","8","2","48","existing-exact","2073","existing-exact","2073","prisoner|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","privacy","privacy","noun","B2","8","2","49","existing-exact","2074","existing-exact","2074","privacy|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","private","private","adjective","B1","8","2","50","existing-exact","2075","existing-exact","2075","private|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prize","prize","noun","A2","8","2","51","existing-exact","2076","existing-exact","2076","prize|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","probably","probably","adverb","A1","8","2","52","existing-exact","2077","existing-exact","2077","probably|A1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","problem","problem","noun","A1","8","2","53","existing-exact","2078","existing-exact","2078","problem|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","procedure","procedure","noun","B2","8","2","54","existing-exact","2079","existing-exact","2079","procedure|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","process","process","noun","A2","8","2","55","existing-exact","2080","existing-exact","2080","process|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","process","process","verb","B2","8","2","55","existing-exact","2081","existing-exact","2081","process|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","produce","produce","verb","A2","8","2","56","existing-exact","2082","existing-exact","2082","produce|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","produce","produce","verb","B2","8","2","56","existing-exact","2083","existing-exact","2083","produce|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","producer","producer","noun","B1","8","2","57","existing-exact","2084","existing-exact","2084","producer|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","product","product","noun","A1","8","2","58","existing-exact","2085","existing-exact","2085","product|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","production","production","noun","B1","8","2","59","existing-exact","2086","existing-exact","2086","production|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","profession","profession","noun","B1","8","2","60","existing-exact","2087","existing-exact","2087","profession|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","professional","professional","adjective","A2","8","2","61","existing-exact","2088","existing-exact","2088","professional|A2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","professional","professional","noun","B2","8","2","61","existing-exact","2089","existing-exact","2089","professional|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","professor","professor","noun","A2","8","2","62","existing-exact","2090","existing-exact","2090","professor|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","profile","profile","noun","A2","8","2","63","existing-exact","2091","existing-exact","2091","profile|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","profit","profit","noun","B1","8","2","64","existing-exact","2092","existing-exact","2092","profit|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","program","program","noun","A2","8","2","65","existing-exact","2093","existing-exact","2093","program|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","program","program","verb","B1","8","2","65","existing-exact","2094","existing-exact","2094","program|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","programme","programme","noun","A1","8","2","66","existing-exact","2095","existing-exact","2095","programme|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","progress","progress","noun","A2","8","2","67","existing-exact","2096","existing-exact","2096","progress|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","progress","progress","verb","B2","8","2","67","existing-exact","2097","existing-exact","2097","progress|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","project","project","noun","A1","8","2","68","existing-exact","2098","existing-exact","2098","project|A1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","project","project","verb","B2","8","2","68","existing-exact","2099","existing-exact","2099","project|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","promise","promise","verb; noun","A2","8","2","69","existing-exact","2100","existing-exact","2100","promise|A2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","promote","promote","verb","B1","8","2","70","existing-exact","2101","existing-exact","2101","promote|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pronounce","pronounce","verb","A2","8","3","1","missing","","existing-exact","5245","pronounce|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","proof","proof","noun","B2","8","3","2","missing","","existing-exact","5246","proof|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","proper","proper","adjective","B1","8","3","3","missing","","existing-exact","5247","proper|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","properly","properly","adverb","B1","8","3","4","missing","","existing-exact","5248","properly|B1|adverb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","property","property","noun","B1","8","3","5","missing","","existing-exact","5249","property|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","proposal","proposal","noun","B2","8","3","6","missing","","existing-exact","5250","proposal|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","propose","propose","verb","B2","8","3","7","existing-exact","2102","existing-exact","2102","propose|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prospect","prospect","noun","B2","8","3","8","existing-exact","2103","existing-exact","2103","prospect|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","protect","protect","verb","A2","8","3","9","existing-exact","2104","existing-exact","2104","protect|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","protection","protection","noun","B2","8","3","10","existing-exact","2105","existing-exact","2105","protection|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","protest","protest","noun; verb","B1","8","3","11","existing-exact","2106","existing-exact","2106","protest|B1|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","proud","proud","adjective","B1","8","3","12","existing-exact","2107","existing-exact","2107","proud|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","prove","prove","verb","B1","8","3","13","existing-exact","2108","existing-exact","2108","prove|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","provide","provide","verb","A2","8","3","14","existing-exact","2109","existing-exact","2109","provide|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","psychologist","psychologist","noun","B2","8","3","15","existing-exact","2110","existing-exact","2110","psychologist|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","psychology","psychology","noun","B2","8","3","16","existing-exact","2111","existing-exact","2111","psychology|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pub","pub","noun","A2","8","3","17","existing-exact","2112","existing-exact","2112","pub|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","public","public","adjective; noun","A2","8","3","18","existing-exact","2113","existing-exact","2113","public|A2|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","publication","publication","noun","B2","8","3","19","existing-exact","2114","existing-exact","2114","publication|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","publish","publish","verb","A2","8","3","20","existing-exact","2115","existing-exact","2115","publish|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pull","pull","verb","A2","8","3","21","existing-exact","2116","existing-exact","2116","pull|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pull","pull","noun","B1","8","3","21","existing-exact","2117","existing-exact","2117","pull|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","punish","punish","verb","B1","8","3","22","existing-exact","2118","existing-exact","2118","punish|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","punishment","punishment","noun","B1","8","3","23","existing-exact","2119","existing-exact","2119","punishment|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pupil","pupil","noun","B2","8","3","24","existing-exact","2120","existing-exact","2120","pupil|B2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","purchase","purchase","noun; verb","B2","8","3","25","existing-exact","2121","existing-exact","2121","purchase|B2|noun+verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pure","pure","adjective","B2","8","3","26","existing-exact","2122","existing-exact","2122","pure|B2|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","purple","purple","adjective; noun","A1","8","3","27","existing-exact","2123","existing-exact","2123","purple|A1|adjective+noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","purpose","purpose","noun","A2","8","3","28","existing-exact","2124","existing-exact","2124","purpose|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","pursue","pursue","verb","B2","8","3","29","existing-exact","2125","existing-exact","2125","pursue|B2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","push","push","verb","A2","8","3","30","existing-exact","2126","existing-exact","2126","push|A2|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","push","push","noun","B1","8","3","30","existing-exact","2127","existing-exact","2127","push|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","put","put","verb","A1","8","3","31","existing-exact","2128","existing-exact","2128","put|A1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","qualification","qualification","noun","B1","8","3","32","existing-exact","2129","existing-exact","2129","qualification|B1|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","qualified","qualified","adjective","B1","8","3","33","existing-exact","2130","existing-exact","2130","qualified|B1|adjective"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","qualify","qualify","verb","B1","8","3","34","existing-exact","2131","existing-exact","2131","qualify|B1|verb"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","quality","quality","noun","A2","8","3","35","existing-exact","2132","existing-exact","2132","quality|A2|noun"
"The Oxford 3000","The_Oxford_3000.pdf","ddaf936ef29f5e67c2df0ab3b547fd5bf9d9631f900c3cf55c195cb9c5ad0b40","quantity","quantity","noun","A2","8","3","36","existing-exact","2133","existing-exact","2133","quantity|A2|noun"
